u,i,ts
100,35,19060
86,38,19060
56,4,19060
70,96,19060
106,36,19080
86,38,19080
107,1,19100
100,35,19100
92,76,19100
57,27,19100
17,1,19120
106,36,19120
100,35,19120
107,46,19120
110,86,19120
64,36,19120
17,1,19140
106,36,19140
106,63,19140
100,35,19140
64,36,19140
86,38,19140
41,71,19140
41,46,19140
47,1,19140
107,46,19160
106,36,19160
106,63,19160
100,35,19160
29,40,19160
29,1,19160
41,71,19160
41,46,19160
41,1,19160
47,1,19160
106,111,19180
106,36,19180
100,35,19180
86,53,19180
39,53,19180
29,20,19180
29,1,19180
106,33,19200
106,36,19200
100,35,19200
110,86,19200
21,28,19200
21,1,19200
86,38,19200
29,1,19200
106,36,19220
100,8,19220
21,28,19220
21,1,19220
86,38,19220
86,53,19220
8,35,19220
29,1,19220
16,55,19240
106,36,19240
106,34,19240
21,28,19240
21,1,19240
8,35,19240
39,53,19240
29,1,19240
76,92,19240
106,111,19260
106,36,19260
100,35,19260
100,8,19260
107,46,19260
21,55,19260
21,1,19260
8,40,19260
8,35,19260
29,1,19260
36,40,19260
76,92,19260
107,46,19280
100,35,19280
86,38,19280
86,53,19280
8,40,19280
39,53,19280
8,40,19300
39,53,19300
111,34,19300
16,55,19320
100,35,19320
8,40,19320
29,1,19320
111,34,19320
100,40,19340
100,35,19340
29,55,19340
8,40,19340
8,29,19340
36,40,19340
111,34,19340
106,36,19360
100,40,19360
100,35,19360
8,29,19360
36,40,19360
106,36,19380
100,40,19380
8,29,19380
29,71,19380
36,40,19380
15,17,19400
106,36,19400
100,35,19400
36,54,19400
55,40,19400
100,35,19420
29,1,19420
39,46,19420
41,54,19420
72,1,19420
111,34,19420
100,35,19440
88,79,19440
91,9,19440
9,52,19440
41,54,19440
100,35,19460
100,51,19460
88,79,19460
91,73,19460
9,52,19460
0,2,19460
88,79,19480
91,73,19480
9,52,19480
85,44,19480
45,11,19480
100,40,19500
100,35,19500
91,73,19500
9,52,19500
39,53,19500
29,71,19500
85,44,19500
52,40,19500
100,39,19520
91,73,19520
9,52,19520
41,51,19520
42,0,19520
105,85,19540
100,39,19540
91,73,19540
9,52,19540
39,111,19540
38,79,19540
41,51,19540
85,52,19540
60,0,19540
40,100,19560
17,100,19560
105,85,19560
67,54,19560
91,73,19560
9,52,19560
39,54,19560
85,44,19560
101,37,19580
91,73,19580
85,52,19580
105,52,19600
55,20,19600
71,101,19620
100,39,19620
110,28,19620
85,44,19620
85,52,19620
53,44,19620
85,52,19640
86,53,19680
67,28,19700
29,35,19720
85,44,19720
85,52,19720
45,52,19720
29,35,19740
85,52,19740
53,44,19740
68,31,19760
91,73,19760
85,52,19760
85,52,19780
17,96,19800
68,40,19800
68,31,19800
91,73,19800
21,111,19800
41,31,19800
45,52,19800
68,31,19820
91,73,19820
41,31,19820
68,40,19840
68,31,19840
91,73,19840
21,111,19840
41,10,19840
41,31,19840
10,31,19840
110,51,19860
91,73,19860
21,111,19860
41,31,19860
85,52,19860
110,51,19880
91,73,19880
29,35,19880
60,54,19880
11,32,19880
41,31,19880
110,51,19900
91,73,19900
29,35,19900
79,1,19900
53,44,19900
41,31,19900
11,32,19900
110,51,19920
68,40,19920
68,31,19920
91,73,19920
41,31,19920
106,36,19940
100,55,19940
110,51,19940
67,28,19940
91,73,19940
29,35,19940
85,52,19940
19,31,19940
106,36,19960
110,51,19960
91,73,19960
17,96,19980
106,105,19980
107,46,19980
110,51,19980
91,73,19980
77,52,20000
105,85,20000
110,51,20000
19,31,20000
91,73,20000
53,44,20000
60,0,20000
110,51,20020
19,31,20020
91,73,20020
60,0,20020
110,51,20040
64,51,20040
91,73,20040
21,111,20040
87,8,20040
29,35,20040
85,52,20040
45,52,20040
60,0,20040
97,46,20060
110,51,20060
64,51,20060
87,8,20060
85,52,20060
53,44,20060
60,0,20060
33,2,20060
77,52,20080
106,36,20080
110,51,20080
88,79,20080
64,51,20080
91,73,20080
60,0,20080
33,2,20080
106,36,20100
64,51,20100
64,1,20100
29,35,20100
52,71,20100
52,1,20100
60,0,20100
72,1,20100
106,36,20120
64,71,20120
64,51,20120
64,1,20120
21,111,20120
87,2,20120
52,71,20120
52,1,20120
60,0,20120
33,2,20120
72,1,20120
106,36,20140
98,31,20140
110,51,20140
64,51,20140
87,2,20140
52,1,20140
60,0,20140
33,2,20140
106,28,20160
106,33,20160
106,36,20160
110,51,20160
64,51,20160
64,1,20160
21,111,20160
87,2,20160
87,60,20160
8,83,20160
52,71,20160
52,1,20160
60,0,20160
72,1,20160
16,64,20180
106,36,20180
100,56,20180
110,51,20180
64,51,20180
87,2,20180
60,0,20180
72,1,20180
106,36,20200
110,51,20200
110,63,20200
64,51,20200
64,1,20200
91,73,20200
87,2,20200
87,60,20200
52,1,20200
52,71,20200
60,0,20200
33,2,20200
106,33,20220
106,36,20220
106,34,20220
110,51,20220
110,63,20220
97,111,20220
97,73,20220
64,1,20220
64,51,20220
64,71,20220
91,73,20220
21,111,20220
87,2,20220
87,60,20220
52,71,20220
60,0,20220
106,33,20240
106,36,20240
106,34,20240
110,63,20240
97,73,20240
64,51,20240
64,1,20240
91,79,20240
91,73,20240
87,2,20240
87,60,20240
60,0,20240
33,2,20240
106,36,20260
106,34,20260
97,91,20260
110,51,20260
110,63,20260
64,51,20260
64,1,20260
91,79,20260
87,2,20260
36,46,20260
34,34,20260
60,0,20260
106,36,20280
106,34,20280
97,91,20280
110,51,20280
110,63,20280
88,79,20280
64,51,20280
64,1,20280
91,79,20280
87,2,20280
85,52,20280
60,0,20280
106,36,20300
106,34,20300
97,91,20300
110,51,20300
110,63,20300
88,79,20300
88,91,20300
64,51,20300
64,1,20300
91,79,20300
21,111,20300
87,2,20300
7,0,20300
52,71,20300
106,36,20320
106,34,20320
97,91,20320
110,51,20320
88,79,20320
88,91,20320
64,51,20320
64,1,20320
91,79,20320
87,2,20320
87,60,20320
35,36,20320
91,79,20340
91,97,20340
91,88,20340
106,36,20340
106,34,20340
110,51,20340
88,79,20340
64,71,20340
64,51,20340
64,1,20340
21,111,20340
87,2,20340
87,60,20340
29,93,20340
52,1,20340
52,71,20340
72,1,20340
106,36,20360
106,34,20360
97,91,20360
110,51,20360
88,79,20360
88,91,20360
64,51,20360
64,1,20360
91,79,20360
87,2,20360
72,1,20360
35,36,20360
106,2,20380
97,91,20380
110,51,20380
88,79,20380
88,91,20380
64,71,20380
64,51,20380
64,1,20380
91,79,20380
21,111,20380
87,2,20380
72,1,20380
35,36,20380
106,2,20400
106,38,20400
106,86,20400
97,91,20400
110,51,20400
88,79,20400
88,91,20400
64,51,20400
64,1,20400
91,79,20400
21,111,20400
87,2,20400
8,96,20400
52,1,20400
33,2,20400
72,1,20400
35,36,20400
111,20,20420
97,91,20420
110,51,20420
102,28,20420
88,79,20420
64,71,20420
64,51,20420
64,1,20420
91,79,20420
87,2,20420
52,1,20420
52,71,20420
72,1,20420
106,46,20440
97,91,20440
97,73,20440
110,51,20440
110,63,20440
68,63,20440
19,31,20440
91,79,20440
91,73,20440
21,111,20440
87,2,20440
52,63,20440
88,79,20440
73,79,20440
32,71,20440
48,21,20460
97,73,20460
97,91,20460
110,51,20460
110,63,20460
68,63,20460
68,1,20460
64,51,20460
91,79,20460
91,73,20460
87,2,20460
88,79,20460
60,0,20460
79,73,20460
32,71,20460
106,2,20480
97,91,20480
97,73,20480
110,51,20480
110,63,20480
68,63,20480
68,1,20480
64,51,20480
91,79,20480
91,73,20480
22,27,20480
87,2,20480
7,59,20480
7,0,20480
88,79,20480
79,73,20480
32,71,20480
72,1,20480
35,36,20480
105,83,20500
97,91,20500
97,73,20500
110,51,20500
110,63,20500
68,63,20500
64,51,20500
64,1,20500
91,79,20500
91,73,20500
87,2,20500
7,59,20500
7,0,20500
29,46,20500
29,52,20500
85,52,20500
88,79,20500
32,71,20500
72,1,20500
77,59,20520
97,91,20520
110,51,20520
110,63,20520
88,79,20520
64,1,20520
64,51,20520
64,67,20520
64,71,20520
91,79,20520
91,73,20520
87,2,20520
7,59,20520
7,0,20520
85,52,20520
60,0,20520
68,1,20520
19,31,20520
32,71,20520
32,1,20520
72,1,20520
77,59,20540
77,0,20540
110,51,20540
110,63,20540
97,91,20540
68,1,20540
64,51,20540
64,71,20540
64,1,20540
91,79,20540
91,88,20540
91,73,20540
87,2,20540
7,59,20540
79,88,20540
60,0,20540
19,31,20540
32,71,20540
32,1,20540
77,0,20560
97,91,20560
97,73,20560
110,51,20560
110,63,20560
88,79,20560
64,71,20560
64,51,20560
64,67,20560
91,79,20560
91,73,20560
87,2,20560
7,0,20560
29,35,20560
52,73,20560
45,52,20560
68,71,20560
68,1,20560
19,71,20560
32,71,20560
33,2,20560
97,91,20580
68,71,20580
68,63,20580
68,1,20580
64,71,20580
91,79,20580
91,73,20580
22,27,20580
7,0,20580
88,79,20580
19,71,20580
19,31,20580
32,71,20580
77,59,20600
97,91,20600
97,73,20600
68,1,20600
91,79,20600
91,88,20600
87,2,20600
7,59,20600
7,0,20600
88,79,20600
79,73,20600
32,71,20600
97,73,20620
97,91,20620
91,79,20620
91,73,20620
7,0,20620
29,35,20620
88,79,20620
79,73,20620
106,41,20640
106,71,20640
97,73,20640
97,91,20640
91,79,20640
91,73,20640
7,59,20640
7,0,20640
88,79,20640
106,46,20660
97,91,20660
97,73,20660
110,19,20660
88,79,20660
91,79,20660
91,73,20660
87,2,20660
7,59,20660
7,0,20660
29,35,20660
73,79,20660
106,46,20680
97,91,20680
97,73,20680
110,63,20680
110,19,20680
22,46,20680
87,2,20680
7,59,20680
7,0,20680
88,79,20680
79,91,20680
73,91,20680
97,73,20700
88,79,20700
88,91,20700
22,46,20700
7,59,20700
79,91,20700
79,73,20700
73,91,20700
19,31,20700
15,42,20720
106,46,20720
110,67,20720
110,63,20720
97,73,20720
97,91,20720
88,79,20720
19,31,20720
22,46,20720
68,63,20720
7,0,20720
91,79,20720
91,73,20720
77,0,20740
106,41,20740
106,46,20740
97,73,20740
110,63,20740
110,67,20740
68,1,20740
91,79,20740
91,73,20740
22,46,20740
87,2,20740
86,34,20740
7,0,20740
79,88,20740
79,73,20740
39,34,20740
19,31,20740
106,46,20760
110,31,20760
110,18,20760
97,91,20760
68,1,20760
19,31,20760
91,79,20760
91,73,20760
22,46,20760
87,2,20760
79,88,20760
79,73,20760
88,79,20780
106,46,20780
110,31,20780
110,18,20780
97,91,20780
19,31,20780
72,31,20780
91,79,20780
91,73,20780
21,111,20780
22,46,20780
7,0,20780
39,34,20780
39,53,20780
29,35,20780
73,79,20780
77,0,20800
106,41,20800
110,18,20800
68,71,20800
64,41,20800
72,1,20800
91,79,20800
91,73,20800
21,111,20800
87,2,20800
86,46,20800
7,0,20800
39,53,20800
79,73,20800
79,88,20800
47,27,20800
19,31,20800
77,93,20820
77,0,20820
106,41,20820
106,111,20820
106,18,20820
110,18,20820
97,73,20820
97,91,20820
72,31,20820
91,79,20820
91,73,20820
22,46,20820
88,79,20820
73,79,20820
91,79,20840
91,97,20840
77,59,20840
77,93,20840
106,41,20840
106,86,20840
97,73,20840
110,31,20840
86,46,20840
88,79,20840
60,0,20840
73,79,20840
32,71,20840
97,73,20860
97,91,20860
110,31,20860
68,71,20860
91,79,20860
91,73,20860
86,27,20860
86,46,20860
88,79,20860
88,73,20860
97,91,20880
97,73,20880
110,31,20880
68,71,20880
91,79,20880
91,73,20880
39,34,20880
88,79,20880
54,34,20880
19,31,20880
32,71,20880
106,70,20900
106,87,20900
68,71,20900
87,2,20900
88,79,20900
73,91,20900
54,34,20900
19,31,20900
77,0,20920
97,91,20920
97,73,20920
110,18,20920
110,31,20920
68,71,20920
68,31,20920
91,73,20920
87,2,20920
39,70,20920
28,46,20920
60,0,20920
47,2,20920
71,34,20920
91,79,20940
91,97,20940
91,73,20940
106,35,20940
110,18,20940
110,31,20940
102,43,20940
68,71,20940
22,34,20940
87,2,20940
88,79,20940
7,59,20940
29,35,20940
60,0,20940
110,71,20960
110,18,20960
97,73,20960
97,91,20960
68,1,20960
91,79,20960
87,2,20960
88,79,20960
7,59,20960
7,0,20960
29,35,20960
60,0,20960
93,0,20960
95,41,20960
97,91,20980
97,73,20980
110,18,20980
68,71,20980
68,1,20980
64,71,20980
87,2,20980
7,59,20980
7,0,20980
85,44,20980
88,79,20980
88,91,20980
60,0,20980
47,27,20980
73,91,20980
79,91,20980
93,0,20980
54,34,20980
91,79,21000
91,97,21000
91,73,21000
106,41,21000
110,18,21000
110,31,21000
97,73,21000
68,1,21000
64,71,21000
87,2,21000
86,36,21000
7,0,21000
29,35,21000
88,79,21000
60,0,21000
19,31,21000
72,1,21000
77,0,21020
97,91,21020
110,31,21020
110,18,21020
68,31,21020
68,1,21020
19,31,21020
91,79,21020
91,73,21020
7,59,21020
7,0,21020
29,35,21020
85,95,21020
60,0,21020
77,93,21040
77,0,21040
106,73,21040
110,18,21040
110,31,21040
97,91,21040
68,1,21040
91,79,21040
91,88,21040
7,59,21040
7,0,21040
29,35,21040
106,8,21060
97,91,21060
110,18,21060
110,31,21060
101,37,21060
68,1,21060
87,2,21060
8,28,21060
7,59,21060
39,34,21060
60,0,21060
19,31,21060
106,70,21080
97,91,21080
110,18,21080
110,31,21080
68,1,21080
101,70,21080
19,31,21080
91,79,21080
87,2,21080
7,59,21080
7,0,21080
39,34,21080
60,0,21080
98,46,21100
110,18,21100
97,91,21100
22,38,21100
8,35,21100
7,59,21100
7,0,21100
39,34,21100
29,70,21100
68,31,21100
68,1,21100
19,31,21100
20,1,21100
97,73,21120
97,91,21120
110,18,21120
68,31,21120
68,1,21120
19,31,21120
91,88,21120
91,73,21120
22,34,21120
8,38,21120
7,59,21120
7,0,21120
20,1,21120
88,79,21120
32,71,21120
106,70,21140
110,18,21140
97,91,21140
97,73,21140
68,1,21140
91,79,21140
91,88,21140
91,73,21140
22,34,21140
7,59,21140
7,0,21140
28,46,21140
60,0,21140
32,71,21140
20,1,21140
110,18,21160
97,91,21160
97,73,21160
91,88,21160
91,73,21160
22,34,21160
22,53,21160
7,59,21160
7,0,21160
34,36,21160
60,0,21160
54,34,21160
32,71,21160
106,36,21180
110,31,21180
110,18,21180
68,71,21180
91,79,21180
91,88,21180
91,73,21180
22,38,21180
22,53,21180
87,2,21180
7,59,21180
7,0,21180
39,34,21180
29,35,21180
28,46,21180
34,36,21180
60,0,21180
19,31,21180
72,1,21180
106,66,21200
110,31,21200
110,18,21200
97,91,21200
91,73,21200
22,34,21200
22,38,21200
7,59,21200
7,0,21200
39,34,21200
39,53,21200
54,34,21200
19,31,21200
15,106,21220
77,93,21220
106,46,21220
110,31,21220
110,18,21220
101,37,21220
68,71,21220
20,1,21220
8,28,21220
7,59,21220
7,0,21220
39,34,21220
88,91,21220
79,91,21220
73,91,21220
19,31,21220
97,91,21240
97,73,21240
110,18,21240
110,31,21240
68,71,21240
68,31,21240
68,1,21240
102,43,21240
19,31,21240
91,73,21240
22,38,21240
7,59,21240
39,34,21240
20,1,21240
28,46,21240
88,73,21240
11,32,21240
1,67,21260
97,91,21260
97,73,21260
110,18,21260
110,31,21260
68,71,21260
68,31,21260
19,31,21260
22,38,21260
7,59,21260
7,0,21260
29,25,21260
28,46,21260
88,73,21260
60,0,21260
32,71,21260
77,93,21280
97,73,21280
97,91,21280
110,18,21280
110,31,21280
68,71,21280
68,31,21280
68,1,21280
91,79,21280
91,88,21280
91,73,21280
22,38,21280
87,2,21280
7,0,21280
28,46,21280
88,73,21280
73,79,21280
19,31,21280
72,1,21280
77,93,21300
106,34,21300
110,67,21300
110,31,21300
110,18,21300
97,91,21300
97,73,21300
68,1,21300
68,31,21300
68,71,21300
91,88,21300
91,73,21300
22,38,21300
87,2,21300
7,59,21300
7,0,21300
28,46,21300
60,0,21300
10,36,21300
64,71,21300
32,71,21300
97,91,21320
97,73,21320
110,18,21320
110,31,21320
68,71,21320
68,31,21320
68,1,21320
22,34,21320
87,2,21320
7,59,21320
7,0,21320
60,0,21320
47,27,21320
73,91,21320
32,71,21320
97,73,21340
97,91,21340
110,31,21340
110,18,21340
68,31,21340
68,1,21340
64,71,21340
91,79,21340
7,59,21340
7,0,21340
39,34,21340
88,79,21340
60,0,21340
19,31,21340
72,1,21340
97,73,21360
97,91,21360
110,18,21360
110,31,21360
68,31,21360
68,1,21360
19,31,21360
91,79,21360
87,8,21360
7,59,21360
7,0,21360
60,0,21360
15,42,21380
97,91,21380
110,18,21380
110,31,21380
91,79,21380
91,88,21380
91,73,21380
87,8,21380
7,59,21380
7,0,21380
60,0,21380
11,32,21380
19,31,21380
32,71,21380
15,42,21400
97,73,21400
97,91,21400
110,18,21400
110,31,21400
101,37,21400
68,71,21400
68,31,21400
87,8,21400
7,59,21400
7,0,21400
38,42,21400
88,91,21400
60,0,21400
11,32,21400
72,31,21400
19,31,21400
97,91,21420
97,73,21420
110,18,21420
68,31,21420
19,31,21420
8,60,21420
7,59,21420
7,0,21420
39,28,21420
60,0,21420
11,32,21420
106,28,21440
97,91,21440
97,73,21440
110,18,21440
68,31,21440
91,79,21440
8,2,21440
7,0,21440
11,32,21440
19,31,21440
97,73,21460
97,91,21460
110,18,21460
101,37,21460
68,31,21460
91,79,21460
7,59,21460
7,0,21460
38,42,21460
11,32,21460
72,31,21460
19,31,21460
110,18,21480
97,91,21480
68,31,21480
19,31,21480
7,59,21480
7,0,21480
88,91,21480
11,32,21480
110,18,21500
97,91,21500
68,31,21500
19,31,21500
91,88,21500
7,0,21500
20,36,21500
15,42,21520
97,73,21520
97,91,21520
68,71,21520
91,88,21520
91,73,21520
87,8,21520
7,0,21520
73,79,21520
20,36,21520
15,42,21540
97,79,21540
97,91,21540
67,28,21540
68,71,21540
19,31,21540
91,88,21540
87,8,21540
7,0,21540
73,79,21540
64,71,21540
64,36,21540
72,36,21540
20,36,21540
97,91,21560
97,73,21560
19,31,21560
20,36,21560
87,60,21560
7,0,21560
72,31,21560
72,1,21560
97,73,21580
97,91,21580
110,18,21580
67,8,21580
20,36,21580
91,79,21580
91,73,21580
7,0,21580
39,53,21580
72,31,21580
19,31,21580
18,28,21600
18,66,21600
97,79,21600
97,91,21600
110,18,21600
67,8,21600
102,43,21600
20,36,21600
87,60,21600
39,53,21600
61,2,21600
88,91,21600
73,91,21600
79,91,21600
19,31,21600
19,71,21600
32,71,21600
18,28,21620
17,2,21620
97,91,21620
97,73,21620
110,18,21620
67,8,21620
20,36,21620
87,2,21620
87,60,21620
91,79,21620
91,88,21620
11,32,21620
32,71,21620
97,91,21640
97,73,21640
110,18,21640
91,79,21640
91,88,21640
92,54,21640
87,60,21640
7,0,21640
61,2,21640
32,71,21640
20,36,21640
18,8,21660
18,66,21660
110,18,21660
97,79,21660
97,73,21660
97,91,21660
20,36,21660
91,79,21660
91,88,21660
7,0,21660
72,31,21660
61,2,21660
18,66,21680
91,79,21680
91,97,21680
91,73,21680
97,73,21680
110,18,21680
20,36,21680
7,0,21680
61,2,21680
26,54,21680
88,79,21680
55,92,21680
18,66,21700
97,91,21700
97,73,21700
110,18,21700
91,79,21700
91,73,21700
61,2,21700
88,79,21700
73,79,21700
32,71,21700
18,66,21720
18,54,21720
97,91,21720
97,73,21720
110,18,21720
68,71,21720
68,31,21720
68,1,21720
19,31,21720
91,79,21720
91,73,21720
39,53,21720
61,2,21720
73,79,21720
18,66,21740
18,54,21740
110,18,21740
97,73,21740
97,91,21740
102,35,21740
102,8,21740
68,71,21740
68,31,21740
68,1,21740
20,36,21740
8,35,21740
8,25,21740
7,0,21740
79,91,21740
79,88,21740
79,73,21740
26,54,21740
72,1,21740
72,31,21740
19,31,21740
32,1,21740
18,66,21760
110,18,21760
97,79,21760
97,73,21760
97,91,21760
88,91,21760
20,36,21760
19,31,21760
91,79,21760
91,73,21760
92,54,21760
7,0,21760
79,73,21760
26,54,21760
72,31,21760
72,1,21760
68,1,21760
32,1,21760
18,8,21780
18,66,21780
91,79,21780
91,97,21780
91,73,21780
110,18,21780
110,31,21780
67,8,21780
68,1,21780
19,31,21780
20,36,21780
22,38,21780
8,25,21780
8,54,21780
7,0,21780
88,73,21780
60,0,21780
55,25,21780
72,1,21780
97,91,21800
110,31,21800
110,18,21800
101,69,21800
67,54,21800
20,36,21800
91,79,21800
91,73,21800
92,54,21800
7,0,21800
79,88,21800
72,31,21800
1,71,21820
77,8,21820
110,18,21820
97,79,21820
97,73,21820
97,91,21820
101,69,21820
20,36,21820
91,79,21820
7,59,21820
7,0,21820
39,27,21820
79,88,21820
79,73,21820
72,31,21820
1,67,21840
77,8,21840
97,91,21840
97,73,21840
110,18,21840
110,31,21840
68,63,21840
19,31,21840
20,36,21840
7,59,21840
7,0,21840
79,91,21840
64,71,21840
32,71,21840
68,71,21860
68,1,21860
97,73,21860
97,91,21860
19,31,21860
91,79,21860
91,73,21860
7,59,21860
32,71,21860
20,36,21860
97,91,21880
97,73,21880
110,18,21880
68,1,21880
19,31,21880
91,79,21880
91,73,21880
8,59,21880
8,7,21880
7,0,21880
79,73,21880
61,2,21880
64,1,21880
32,71,21880
20,36,21880
110,18,21900
97,79,21900
97,91,21900
97,73,21900
102,35,21900
91,79,21900
8,59,21900
8,7,21900
61,2,21900
88,79,21900
11,32,21900
73,79,21900
19,31,21900
32,71,21900
20,36,21900
97,73,21920
97,91,21920
110,18,21920
68,1,21920
20,36,21920
8,59,21920
8,7,21920
91,79,21920
91,73,21920
19,31,21920
32,71,21920
97,73,21940
68,1,21940
19,31,21940
8,7,21940
88,79,21940
73,91,21940
79,91,21940
77,59,21960
97,73,21960
110,18,21960
88,91,21960
19,31,21960
72,31,21960
91,79,21960
91,73,21960
8,7,21960
97,73,21980
97,91,21980
110,18,21980
64,71,21980
91,79,21980
91,73,21980
87,2,21980
8,59,21980
61,2,21980
19,31,21980
32,71,21980
72,19,21980
106,102,22000
106,66,22000
110,18,22000
97,73,22000
20,36,22000
19,31,22000
8,59,22000
36,102,22000
72,31,22000
77,8,22020
106,11,22020
106,86,22020
97,73,22020
97,91,22020
110,18,22020
110,31,22020
67,28,22020
64,71,22020
19,31,22020
32,71,22020
77,8,22040
106,34,22040
105,83,22040
110,18,22040
110,31,22040
67,28,22040
64,71,22040
91,79,22040
91,73,22040
32,71,22040
20,36,22040
106,95,22060
97,73,22060
110,18,22060
110,31,22060
88,79,22060
20,36,22060
22,27,22060
11,32,22060
73,91,22060
64,71,22060
106,95,22080
97,73,22080
110,18,22080
110,31,22080
64,71,22080
8,59,22080
7,0,22080
41,31,22080
11,32,22080
19,31,22080
19,71,22080
77,59,22100
106,86,22100
97,91,22100
20,36,22100
91,79,22100
7,59,22100
7,0,22100
36,102,22100
11,32,22100
91,79,22120
91,97,22120
91,88,22120
106,86,22120
64,19,22120
20,36,22120
7,59,22120
106,95,22140
106,86,22140
97,91,22140
97,73,22140
20,36,22140
22,27,22140
7,59,22140
79,91,22140
41,31,22140
32,71,22140
91,79,22160
91,97,22160
91,73,22160
106,8,22160
106,95,22160
106,86,22160
100,56,22160
97,73,22160
20,36,22160
22,27,22160
7,0,22160
41,31,22160
57,55,22160
32,71,22160
106,86,22180
97,91,22180
97,73,22180
88,79,22180
89,13,22180
19,40,22180
19,31,22180
91,79,22180
11,32,22180
32,71,22180
20,36,22180
106,95,22200
100,55,22200
97,91,22200
97,73,22200
67,31,22200
19,28,22200
19,31,22200
91,79,22200
32,71,22200
20,36,22200
106,95,22220
106,86,22220
100,55,22220
97,73,22220
97,91,22220
67,31,22220
20,36,22220
89,13,22220
91,73,22220
92,54,22220
11,32,22220
72,31,22220
91,97,22240
100,55,22240
97,73,22240
20,36,22240
92,54,22240
7,0,22240
36,102,22240
60,0,22240
19,31,22240
106,34,22260
106,86,22260
100,36,22260
97,73,22260
20,54,22260
72,31,22260
91,79,22260
91,73,22260
8,18,22260
7,0,22260
29,69,22260
60,0,22260
55,92,22260
41,31,22260
15,42,22280
106,95,22280
106,86,22280
100,40,22280
100,36,22280
97,73,22280
97,91,22280
7,0,22280
91,73,22280
60,0,22280
32,71,22280
18,66,22300
106,86,22300
100,36,22300
97,73,22300
97,91,22300
67,31,22300
91,73,22300
7,0,22300
55,92,22300
32,71,22300
18,59,22320
91,97,22320
15,42,22320
97,79,22320
97,73,22320
67,31,22320
20,40,22320
92,54,22320
11,32,22320
32,71,22320
18,59,22340
77,7,22340
106,95,22340
97,79,22340
97,91,22340
97,73,22340
91,79,22340
91,73,22340
7,0,22340
91,79,22360
91,97,22360
91,73,22360
77,7,22360
77,0,22360
106,95,22360
106,86,22360
97,73,22360
102,35,22360
102,31,22360
89,13,22360
20,36,22360
92,54,22360
7,0,22360
11,32,22360
32,71,22360
18,59,22380
77,7,22380
106,86,22380
97,73,22380
102,35,22380
91,79,22380
91,73,22380
92,96,22380
92,54,22380
11,32,22380
55,96,22380
18,59,22400
97,73,22400
7,0,22400
55,96,22400
32,71,22400
18,59,22420
97,73,22420
97,91,22420
91,79,22420
91,73,22420
7,0,22420
32,71,22420
18,59,22440
18,0,22440
97,91,22440
102,35,22440
20,40,22440
64,71,22440
92,54,22440
7,0,22440
11,20,22440
32,71,22440
18,59,22460
97,91,22460
64,71,22460
91,79,22460
7,0,22460
41,19,22460
32,71,22460
64,71,22480
8,111,22480
7,0,22480
29,35,22480
29,69,22480
79,91,22480
18,35,22500
20,36,22500
64,31,22500
91,79,22500
87,2,22500
8,111,22500
7,59,22500
7,0,22500
29,35,22500
100,36,22520
64,71,22520
